violation_id,raw_address,house,direction,street_name,street_type,address_key
7087288,4539 N SHERIDAN RD,4539,N,SHERIDAN,RD,4539 N SHERIDAN RD
7386575,3851 W ADAMS ST,3851,W,ADAMS,ST,3851 W ADAMS ST
7386713,6901 S PAXTON AVE,6901,S,PAXTON,AVE,6901 S PAXTON AVE
7386716,6901 S PAXTON AVE,6901,S,PAXTON,AVE,6901 S PAXTON AVE
7386725,6926 S PAXTON AVE,6926,S,PAXTON,AVE,6926 S PAXTON AVE
7386759,1035 W BYRON ST,1035,W,BYRON,ST,1035 W BYRON ST
7386714,6901 S PAXTON AVE,6901,S,PAXTON,AVE,6901 S PAXTON AVE
7387355,9025 S THROOP ST,9025,S,THROOP,ST,9025 S THROOP ST
7387346,9025 S THROOP ST,9025,S,THROOP,ST,9025 S THROOP ST
7386343,1 E JACKSON BLVD,1,E,JACKSON,BLVD,1 E JACKSON BLVD
7386707,5401 S CORNELL AVE,5401,S,CORNELL,AVE,5401 S CORNELL AVE
7388547,2552 W OGDEN AVE,2552,W,OGDEN,AVE,2552 W OGDEN AVE
7386692,5214 S KIMBARK AVE,5214,S,KIMBARK,AVE,5214 S KIMBARK AVE
7386339,1 E JACKSON BLVD,1,E,JACKSON,BLVD,1 E JACKSON BLVD
7386932,1432 W 114TH PL,1432,W,114TH,PL,1432 W 114TH PL
7386678,5220 S DREXEL AVE,5220,S,DREXEL,AVE,5220 S DREXEL AVE
7399791,632 N ALBANY AVE,632,N,ALBANY,AVE,632 N ALBANY AVE
7386747,7008 S DR MARTIN L KING JR DR,7008,S,DR MARTIN L KING JR,DR,7008 S DR MARTIN L KING JR DR
7388359,7429 S COLFAX AVE,7429,S,COLFAX,AVE,7429 S COLFAX AVE
7386729,6926 S PAXTON AVE,6926,S,PAXTON,AVE,6926 S PAXTON AVE
7389151,1546 W WALTON ST,1546,W,WALTON,ST,1546 W WALTON ST
7386832,3437 W MADISON ST,3437,W,MADISON,ST,3437 W MADISON ST
7406280,4408 S ARTESIAN AVE,4408,S,ARTESIAN,AVE,4408 S ARTESIAN AVE
7388442,3104 W IRVING PARK RD,3104,W,IRVING PARK,RD,3104 W IRVING PARK RD
7386491,4879 N PAULINA ST,4879,N,PAULINA,ST,4879 N PAULINA ST
7386495,3936 N ASHLAND AVE,3936,N,ASHLAND,AVE,3936 N ASHLAND AVE
7386710,6901 S PAXTON AVE,6901,S,PAXTON,AVE,6901 S PAXTON AVE
7386244,3857 W MONROE ST,3857,W,MONROE,ST,3857 W MONROE ST
7386245,3857 W MONROE ST,3857,W,MONROE,ST,3857 W MONROE ST
7399810,1756 W LAKE ST,1756,W,LAKE,ST,1756 W LAKE ST
7386489,4879 N PAULINA ST,4879,N,PAULINA,ST,4879 N PAULINA ST
7386454,4600 S MOZART ST,4600,S,MOZART,ST,4600 S MOZART ST
7386876,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7386745,7008 S DR MARTIN L KING JR DR,7008,S,DR MARTIN L KING JR,DR,7008 S DR MARTIN L KING JR DR
7386872,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7387117,2424 W IOWA ST,2424,W,IOWA,ST,2424 W IOWA ST
7386783,2957 N HOYNE AVE,2957,N,HOYNE,AVE,2957 N HOYNE AVE
7386963,7707 S STEWART AVE,7707,S,STEWART,AVE,7707 S STEWART AVE
7399796,3125 W ROOSEVELT RD,3125,W,ROOSEVELT,RD,3125 W ROOSEVELT RD
7386742,7008 S DR MARTIN L KING JR DR,7008,S,DR MARTIN L KING JR,DR,7008 S DR MARTIN L KING JR DR
7386715,6901 S PAXTON AVE,6901,S,PAXTON,AVE,6901 S PAXTON AVE
7386926,1432 W 114TH PL,1432,W,114TH,PL,1432 W 114TH PL
7386875,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7387119,6969 N ASHLAND BLVD,6969,N,ASHLAND,BLVD,6969 N ASHLAND BLVD
7386962,7707 S STEWART AVE,7707,S,STEWART,AVE,7707 S STEWART AVE
7386828,3437 W MADISON ST,3437,W,MADISON,ST,3437 W MADISON ST
7387356,9025 S THROOP ST,9025,S,THROOP,ST,9025 S THROOP ST
7386191,3201 S MILLARD AVE,3201,S,MILLARD,AVE,3201 S MILLARD AVE
7386694,5214 S KIMBARK AVE,5214,S,KIMBARK,AVE,5214 S KIMBARK AVE
7408301,11265 S HERMOSA AVE,11265,S,HERMOSA,AVE,11265 S HERMOSA AVE
7386730,6926 S PAXTON AVE,6926,S,PAXTON,AVE,6926 S PAXTON AVE
7387126,1204 N PULASKI RD,1204,N,PULASKI,RD,1204 N PULASKI RD
7408814,5312 N OKETO AVE,5312,N,OKETO,AVE,5312 N OKETO AVE
7386684,5220 S DREXEL AVE,5220,S,DREXEL,AVE,5220 S DREXEL AVE
7421274,6417 S SANGAMON ST,6417,S,SANGAMON,ST,6417 S SANGAMON ST
7386696,5214 S KIMBARK AVE,5214,S,KIMBARK,AVE,5214 S KIMBARK AVE
7407089,3356 W DOUGLAS BLVD,3356,W,DOUGLAS,BLVD,3356 W DOUGLAS BLVD
7386679,5220 S DREXEL AVE,5220,S,DREXEL,AVE,5220 S DREXEL AVE
7393875,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7407088,3356 W DOUGLAS BLVD,3356,W,DOUGLAS,BLVD,3356 W DOUGLAS BLVD
7386682,5220 S DREXEL AVE,5220,S,DREXEL,AVE,5220 S DREXEL AVE
7386243,3857 W MONROE ST,3857,W,MONROE,ST,3857 W MONROE ST
7386683,5220 S DREXEL AVE,5220,S,DREXEL,AVE,5220 S DREXEL AVE
7386698,5214 S KIMBARK AVE,5214,S,KIMBARK,AVE,5214 S KIMBARK AVE
7399776,244 N CALIFORNIA AVE,244,N,CALIFORNIA,AVE,244 N CALIFORNIA AVE
7393873,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7388360,7429 S COLFAX AVE,7429,S,COLFAX,AVE,7429 S COLFAX AVE
7386785,2957 N HOYNE AVE,2957,N,HOYNE,AVE,2957 N HOYNE AVE
7386731,6926 S PAXTON AVE,6926,S,PAXTON,AVE,6926 S PAXTON AVE
7386727,6926 S PAXTON AVE,6926,S,PAXTON,AVE,6926 S PAXTON AVE
7386456,4600 S MOZART ST,4600,S,MOZART,ST,4600 S MOZART ST
7399765,221 N WOOD ST,221,N,WOOD,ST,221 N WOOD ST
7386834,3437 W MADISON ST,3437,W,MADISON,ST,3437 W MADISON ST
7387348,9025 S THROOP ST,9025,S,THROOP,ST,9025 S THROOP ST
7388567,641 W 63RD ST,641,W,63RD,ST,641 W 63RD ST
7388358,7429 S COLFAX AVE,7429,S,COLFAX,AVE,7429 S COLFAX AVE
7386868,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7386568,3906 W MONROE ST,3906,W,MONROE,ST,3906 W MONROE ST
7386794,6225 N CLAREMONT AVE,6225,N,CLAREMONT,AVE,6225 N CLAREMONT AVE
7388946,320 N SANGAMON ST,320,N,SANGAMON,ST,320 N SANGAMON ST
7387354,9025 S THROOP ST,9025,S,THROOP,ST,9025 S THROOP ST
7387128,1204 N PULASKI RD,1204,N,PULASKI,RD,1204 N PULASKI RD
7386787,2957 N HOYNE AVE,2957,N,HOYNE,AVE,2957 N HOYNE AVE
7386724,6926 S PAXTON AVE,6926,S,PAXTON,AVE,6926 S PAXTON AVE
7388439,3104 W IRVING PARK RD,3104,W,IRVING PARK,RD,3104 W IRVING PARK RD
7386342,1 E JACKSON BLVD,1,E,JACKSON,BLVD,1 E JACKSON BLVD
7387123,1204 N PULASKI RD,1204,N,PULASKI,RD,1204 N PULASKI RD
7389154,1546 W WALTON ST,1546,W,WALTON,ST,1546 W WALTON ST
7386793,6225 N CLAREMONT AVE,6225,N,CLAREMONT,AVE,6225 N CLAREMONT AVE
7087286,4539 N SHERIDAN RD,4539,N,SHERIDAN,RD,4539 N SHERIDAN RD
7399781,624 N WESTERN AVE,624,N,WESTERN,AVE,624 N WESTERN AVE
7386743,7008 S DR MARTIN L KING JR DR,7008,S,DR MARTIN L KING JR,DR,7008 S DR MARTIN L KING JR DR
7388357,7429 S COLFAX AVE,7429,S,COLFAX,AVE,7429 S COLFAX AVE
7386746,7008 S DR MARTIN L KING JR DR,7008,S,DR MARTIN L KING JR,DR,7008 S DR MARTIN L KING JR DR
7386706,5401 S CORNELL AVE,5401,S,CORNELL,AVE,5401 S CORNELL AVE
7386833,3437 W MADISON ST,3437,W,MADISON,ST,3437 W MADISON ST
7383350,4539 N SHERIDAN RD,4539,N,SHERIDAN,RD,4539 N SHERIDAN RD
7386930,1432 W 114TH PL,1432,W,114TH,PL,1432 W 114TH PL
7386740,7008 S DR MARTIN L KING JR DR,7008,S,DR MARTIN L KING JR,DR,7008 S DR MARTIN L KING JR DR
7386803,4539 N SHERIDAN RD,4539,N,SHERIDAN,RD,4539 N SHERIDAN RD
7408816,5312 N OKETO AVE,5312,N,OKETO,AVE,5312 N OKETO AVE
7386340,1 E JACKSON BLVD,1,E,JACKSON,BLVD,1 E JACKSON BLVD
7408134,1039 N MONTICELLO AVE,1039,N,MONTICELLO,AVE,1039 N MONTICELLO AVE
7386874,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7386490,4879 N PAULINA ST,4879,N,PAULINA,ST,4879 N PAULINA ST
7386762,827 W WINDSOR AVE,827,W,WINDSOR,AVE,827 W WINDSOR AVE
7386564,3906 W MONROE ST,3906,W,MONROE,ST,3906 W MONROE ST
7387114,1706 W HURON ST,1706,W,HURON,ST,1706 W HURON ST
7387120,6969 N ASHLAND BLVD,6969,N,ASHLAND,BLVD,6969 N ASHLAND BLVD
7387113,1706 W HURON ST,1706,W,HURON,ST,1706 W HURON ST
7421275,6417 S SANGAMON ST,6417,S,SANGAMON,ST,6417 S SANGAMON ST
7388441,3104 W IRVING PARK RD,3104,W,IRVING PARK,RD,3104 W IRVING PARK RD
7386555,750 N ADA ST,750,N,ADA,ST,750 N ADA ST
7388892,422 W BRIAR PL,422,W,BRIAR,PL,422 W BRIAR PL
7408817,5312 N OKETO AVE,5312,N,OKETO,AVE,5312 N OKETO AVE
7386786,2957 N HOYNE AVE,2957,N,HOYNE,AVE,2957 N HOYNE AVE
7399817,647 N KEDZIE AVE,647,N,KEDZIE,AVE,647 N KEDZIE AVE
7389153,1546 W WALTON ST,1546,W,WALTON,ST,1546 W WALTON ST
7389150,1546 W WALTON ST,1546,W,WALTON,ST,1546 W WALTON ST
7386455,4600 S MOZART ST,4600,S,MOZART,ST,4600 S MOZART ST
7386931,1432 W 114TH PL,1432,W,114TH,PL,1432 W 114TH PL
7388443,3104 W IRVING PARK RD,3104,W,IRVING PARK,RD,3104 W IRVING PARK RD
7388361,7429 S COLFAX AVE,7429,S,COLFAX,AVE,7429 S COLFAX AVE
7386792,6225 N CLAREMONT AVE,6225,N,CLAREMONT,AVE,6225 N CLAREMONT AVE
7386193,3201 S MILLARD AVE,3201,S,MILLARD,AVE,3201 S MILLARD AVE
7399808,1901 W LAKE ST,1901,W,LAKE,ST,1901 W LAKE ST
7406281,4408 S ARTESIAN AVE,4408,S,ARTESIAN,AVE,4408 S ARTESIAN AVE
7389156,1546 W WALTON ST,1546,W,WALTON,ST,1546 W WALTON ST
7386697,5214 S KIMBARK AVE,5214,S,KIMBARK,AVE,5214 S KIMBARK AVE
7087287,4539 N SHERIDAN RD,4539,N,SHERIDAN,RD,4539 N SHERIDAN RD
7399774,343 N KEDZIE AVE,343,N,KEDZIE,AVE,343 N KEDZIE AVE
7408148,3557 S HALSTED ST,3557,S,HALSTED,ST,3557 S HALSTED ST
7389155,1546 W WALTON ST,1546,W,WALTON,ST,1546 W WALTON ST
7388440,3104 W IRVING PARK RD,3104,W,IRVING PARK,RD,3104 W IRVING PARK RD
7389149,1546 W WALTON ST,1546,W,WALTON,ST,1546 W WALTON ST
7386680,5220 S DREXEL AVE,5220,S,DREXEL,AVE,5220 S DREXEL AVE
7393876,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7386695,5214 S KIMBARK AVE,5214,S,KIMBARK,AVE,5214 S KIMBARK AVE
7386155,2910 W TOUHY AVE,2910,W,TOUHY,AVE,2910 W TOUHY AVE
7386554,750 N ADA ST,750,N,ADA,ST,750 N ADA ST
7386870,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7387357,9025 S THROOP ST,9025,S,THROOP,ST,9025 S THROOP ST
7393869,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7386712,6901 S PAXTON AVE,6901,S,PAXTON,AVE,6901 S PAXTON AVE
7386507,2611 N SAWYER AVE,2611,N,SAWYER,AVE,2611 N SAWYER AVE
7386532,3627 W FIFTH AVE,3627,W,FIFTH,AVE,3627 W FIFTH AVE
7386873,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7386574,3851 W ADAMS ST,3851,W,ADAMS,ST,3851 W ADAMS ST
7386566,3906 W MONROE ST,3906,W,MONROE,ST,3906 W MONROE ST
7388893,422 W BRIAR PL,422,W,BRIAR,PL,422 W BRIAR PL
7386382,1 E JACKSON BLVD,1,E,JACKSON,BLVD,1 E JACKSON BLVD
7387127,1204 N PULASKI RD,1204,N,PULASKI,RD,1204 N PULASKI RD
7387349,9025 S THROOP ST,9025,S,THROOP,ST,9025 S THROOP ST
7386961,7707 S STEWART AVE,7707,S,STEWART,AVE,7707 S STEWART AVE
7386487,2850 N SHERIDAN RD,2850,N,SHERIDAN,RD,2850 N SHERIDAN RD
7386879,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7386681,5220 S DREXEL AVE,5220,S,DREXEL,AVE,5220 S DREXEL AVE
7393878,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7386830,3437 W MADISON ST,3437,W,MADISON,ST,3437 W MADISON ST
7386576,3851 W ADAMS ST,3851,W,ADAMS,ST,3851 W ADAMS ST
7386761,827 W WINDSOR AVE,827,W,WINDSOR,AVE,827 W WINDSOR AVE
7386726,6926 S PAXTON AVE,6926,S,PAXTON,AVE,6926 S PAXTON AVE
7386192,3201 S MILLARD AVE,3201,S,MILLARD,AVE,3201 S MILLARD AVE
7386693,5214 S KIMBARK AVE,5214,S,KIMBARK,AVE,5214 S KIMBARK AVE
7386790,6225 N CLAREMONT AVE,6225,N,CLAREMONT,AVE,6225 N CLAREMONT AVE
7386871,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7386877,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7408135,1039 N MONTICELLO AVE,1039,N,MONTICELLO,AVE,1039 N MONTICELLO AVE
7408778,1014 W LAWRENCE AVE,1014,W,LAWRENCE,AVE,1014 W LAWRENCE AVE
7386744,7008 S DR MARTIN L KING JR DR,7008,S,DR MARTIN L KING JR,DR,7008 S DR MARTIN L KING JR DR
7387125,1204 N PULASKI RD,1204,N,PULASKI,RD,1204 N PULASKI RD
7386831,3437 W MADISON ST,3437,W,MADISON,ST,3437 W MADISON ST
7386829,3437 W MADISON ST,3437,W,MADISON,ST,3437 W MADISON ST
7386791,6225 N CLAREMONT AVE,6225,N,CLAREMONT,AVE,6225 N CLAREMONT AVE
7388944,320 N SANGAMON ST,320,N,SANGAMON,ST,320 N SANGAMON ST
7389094,323 E WACKER DR,323,E,WACKER,DR,323 E WACKER DR
7386878,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7388362,7429 S COLFAX AVE,7429,S,COLFAX,AVE,7429 S COLFAX AVE
7393874,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7386784,2957 N HOYNE AVE,2957,N,HOYNE,AVE,2957 N HOYNE AVE
7386341,1 E JACKSON BLVD,1,E,JACKSON,BLVD,1 E JACKSON BLVD
7406279,4408 S ARTESIAN AVE,4408,S,ARTESIAN,AVE,4408 S ARTESIAN AVE
7386960,7707 S STEWART AVE,7707,S,STEWART,AVE,7707 S STEWART AVE
7386741,7008 S DR MARTIN L KING JR DR,7008,S,DR MARTIN L KING JR,DR,7008 S DR MARTIN L KING JR DR
7386506,2611 N SAWYER AVE,2611,N,SAWYER,AVE,2611 N SAWYER AVE
7386835,3437 W MADISON ST,3437,W,MADISON,ST,3437 W MADISON ST
7386795,6225 N CLAREMONT AVE,6225,N,CLAREMONT,AVE,6225 N CLAREMONT AVE
7389057,600 N WABASH AVE,600,N,WABASH,AVE,600 N WABASH AVE
7386242,3857 W MONROE ST,3857,W,MONROE,ST,3857 W MONROE ST
7408153,3557 S HALSTED ST,3557,S,HALSTED,ST,3557 S HALSTED ST
7386711,6901 S PAXTON AVE,6901,S,PAXTON,AVE,6901 S PAXTON AVE
7386869,8113 S INGLESIDE AVE,8113,S,INGLESIDE,AVE,8113 S INGLESIDE AVE
7389157,1546 W WALTON ST,1546,W,WALTON,ST,1546 W WALTON ST
7387100,3462 W NORTH AVE,3462,W,NORTH,AVE,3462 W NORTH AVE
7403129,9331 S HALSTED ST,9331,S,HALSTED,ST,9331 S HALSTED ST
7386068,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7387358,2167 N MANGO AVE,2167,N,MANGO,AVE,2167 N MANGO AVE
7386006,5524 S PRAIRIE AVE,5524,S,PRAIRIE,AVE,5524 S PRAIRIE AVE
7389135,427 N CENTRAL AVE,427,N,CENTRAL,AVE,427 N CENTRAL AVE
7386038,3105 W 77TH ST,3105,W,77TH,ST,3105 W 77TH ST
7386036,3105 W 77TH ST,3105,W,77TH,ST,3105 W 77TH ST
7388128,2229 S MICHIGAN AVE,2229,S,MICHIGAN,AVE,2229 S MICHIGAN AVE
7386223,8055 S PAULINA ST,8055,S,PAULINA,ST,8055 S PAULINA ST
7389454,7319 N ROGERS AVE,7319,N,ROGERS,AVE,7319 N ROGERS AVE
7425428,10006 S INDIANA AVE,10006,S,INDIANA,AVE,10006 S INDIANA AVE
7386385,333 S STATE ST,333,S,STATE,ST,333 S STATE ST
7386032,3105 W 77TH ST,3105,W,77TH,ST,3105 W 77TH ST
7385740,2015 W RACE AVE,2015,W,RACE,AVE,2015 W RACE AVE
7386031,3105 W 77TH ST,3105,W,77TH,ST,3105 W 77TH ST
7388142,1905 W CULLOM AVE,1905,W,CULLOM,AVE,1905 W CULLOM AVE
7386098,229 E MARQUETTE RD,229,E,MARQUETTE,RD,229 E MARQUETTE RD
7386047,9035 S BISHOP ST,9035,S,BISHOP,ST,9035 S BISHOP ST
7386227,8055 S PAULINA ST,8055,S,PAULINA,ST,8055 S PAULINA ST
7399281,1940 W 18TH ST,1940,W,18TH,ST,1940 W 18TH ST
7388140,1905 W CULLOM AVE,1905,W,CULLOM,AVE,1905 W CULLOM AVE
7386336,2631 S CENTRAL PARK AVE,2631,S,CENTRAL PARK,AVE,2631 S CENTRAL PARK AVE
7387092,1528 W HURON ST,1528,W,HURON,ST,1528 W HURON ST
7386008,5524 S PRAIRIE AVE,5524,S,PRAIRIE,AVE,5524 S PRAIRIE AVE
7386254,8245 S MARYLAND AVE,8245,S,MARYLAND,AVE,8245 S MARYLAND AVE
7386084,146 W 112TH PL,146,W,112TH,PL,146 W 112TH PL
7385947,2151 W ARTHUR AVE,2151,W,ARTHUR,AVE,2151 W ARTHUR AVE
7387786,1415 E 70TH ST,1415,E,70TH,ST,1415 E 70TH ST
7386252,8245 S MARYLAND AVE,8245,S,MARYLAND,AVE,8245 S MARYLAND AVE
7386205,8047 S STEWART AVE,8047,S,STEWART,AVE,8047 S STEWART AVE
7386081,146 W 112TH PL,146,W,112TH,PL,146 W 112TH PL
7386016,4054 W 115TH ST,4054,W,115TH,ST,4054 W 115TH ST
7388178,3046 W IRVING PARK RD,3046,W,IRVING PARK,RD,3046 W IRVING PARK RD
7386224,8055 S PAULINA ST,8055,S,PAULINA,ST,8055 S PAULINA ST
7386095,229 E MARQUETTE RD,229,E,MARQUETTE,RD,229 E MARQUETTE RD
7387785,1415 E 70TH ST,1415,E,70TH,ST,1415 E 70TH ST
7386178,502 E 74TH ST,502,E,74TH,ST,502 E 74TH ST
7386097,229 E MARQUETTE RD,229,E,MARQUETTE,RD,229 E MARQUETTE RD
7386253,8245 S MARYLAND AVE,8245,S,MARYLAND,AVE,8245 S MARYLAND AVE
7386005,5524 S PRAIRIE AVE,5524,S,PRAIRIE,AVE,5524 S PRAIRIE AVE
7386206,8047 S STEWART AVE,8047,S,STEWART,AVE,8047 S STEWART AVE
7388139,1905 W CULLOM AVE,1905,W,CULLOM,AVE,1905 W CULLOM AVE
7390786,325 E 47TH ST,325,E,47TH,ST,325 E 47TH ST
7389138,427 N CENTRAL AVE,427,N,CENTRAL,AVE,427 N CENTRAL AVE
7386105,8041 S STEWART AVE,8041,S,STEWART,AVE,8041 S STEWART AVE
7387095,3462 W NORTH AVE,3462,W,NORTH,AVE,3462 W NORTH AVE
7385649,827 S LAFLIN ST,827,S,LAFLIN,ST,827 S LAFLIN ST
7386204,8047 S STEWART AVE,8047,S,STEWART,AVE,8047 S STEWART AVE
7386004,5524 S PRAIRIE AVE,5524,S,PRAIRIE,AVE,5524 S PRAIRIE AVE
7389134,427 N CENTRAL AVE,427,N,CENTRAL,AVE,427 N CENTRAL AVE
7385739,2015 W RACE AVE,2015,W,RACE,AVE,2015 W RACE AVE
7386179,502 E 74TH ST,502,E,74TH,ST,502 E 74TH ST
7386037,3105 W 77TH ST,3105,W,77TH,ST,3105 W 77TH ST
7390236,1711 W ESTES AVE,1711,W,ESTES,AVE,1711 W ESTES AVE
7386226,8055 S PAULINA ST,8055,S,PAULINA,ST,8055 S PAULINA ST
7387097,3462 W NORTH AVE,3462,W,NORTH,AVE,3462 W NORTH AVE
7388211,2800 W BELMONT AVE,2800,W,BELMONT,AVE,2800 W BELMONT AVE
7386201,11927 S PRAIRIE AVE,11927,S,PRAIRIE,AVE,11927 S PRAIRIE AVE
7387102,3462 W NORTH AVE,3462,W,NORTH,AVE,3462 W NORTH AVE
7388694,6711 S CHAPPEL AVE,6711,S,CHAPPEL,AVE,6711 S CHAPPEL AVE
7386338,1 E JACKSON BLVD,1,E,JACKSON,BLVD,1 E JACKSON BLVD
7390789,325 E 47TH ST,325,E,47TH,ST,325 E 47TH ST
7388167,622 W CORNELIA AVE,622,W,CORNELIA,AVE,622 W CORNELIA AVE
7390787,325 E 47TH ST,325,E,47TH,ST,325 E 47TH ST
7390233,2322 W BELMONT AVE,2322,W,BELMONT,AVE,2322 W BELMONT AVE
7388724,6401 S YALE AVE,6401,S,YALE,AVE,6401 S YALE AVE
7385993,1825 E 93RD ST,1825,E,93RD,ST,1825 E 93RD ST
7390788,325 E 47TH ST,325,E,47TH,ST,325 E 47TH ST
7387096,3462 W NORTH AVE,3462,W,NORTH,AVE,3462 W NORTH AVE
7386371,333 S STATE ST,333,S,STATE,ST,333 S STATE ST
7390784,325 E 47TH ST,325,E,47TH,ST,325 E 47TH ST
7386059,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7386083,146 W 112TH PL,146,W,112TH,PL,146 W 112TH PL
7388168,622 W CORNELIA AVE,622,W,CORNELIA,AVE,622 W CORNELIA AVE
7431714,2102 W MONROE ST,2102,W,MONROE,ST,2102 W MONROE ST
7399739,2950 W WASHINGTON BLVD,2950,W,WASHINGTON,BLVD,2950 W WASHINGTON BLVD
7389123,1702 S HALSTED ST,1702,S,HALSTED,ST,1702 S HALSTED ST
7389451,7420 N GREENVIEW AVE,7420,N,GREENVIEW,AVE,7420 N GREENVIEW AVE
7386175,502 E 74TH ST,502,E,74TH,ST,502 E 74TH ST
7385738,2015 W RACE AVE,2015,W,RACE,AVE,2015 W RACE AVE
7390235,1711 W ESTES AVE,1711,W,ESTES,AVE,1711 W ESTES AVE
7387101,3462 W NORTH AVE,3462,W,NORTH,AVE,3462 W NORTH AVE
7388691,6711 S CHAPPEL AVE,6711,S,CHAPPEL,AVE,6711 S CHAPPEL AVE
7386200,11927 S PRAIRIE AVE,11927,S,PRAIRIE,AVE,11927 S PRAIRIE AVE
7389140,427 N CENTRAL AVE,427,N,CENTRAL,AVE,427 N CENTRAL AVE
7393850,4734 N DAMEN AVE,4734,N,DAMEN,AVE,4734 N DAMEN AVE
7386381,1 E JACKSON BLVD,1,E,JACKSON,BLVD,1 E JACKSON BLVD
7386049,9035 S BISHOP ST,9035,S,BISHOP,ST,9035 S BISHOP ST
7386086,146 W 112TH PL,146,W,112TH,PL,146 W 112TH PL
7390237,1711 W ESTES AVE,1711,W,ESTES,AVE,1711 W ESTES AVE
7386082,146 W 112TH PL,146,W,112TH,PL,146 W 112TH PL
7386065,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7386174,502 E 74TH ST,502,E,74TH,ST,502 E 74TH ST
7386085,146 W 112TH PL,146,W,112TH,PL,146 W 112TH PL
7386015,4054 W 115TH ST,4054,W,115TH,ST,4054 W 115TH ST
7386225,8055 S PAULINA ST,8055,S,PAULINA,ST,8055 S PAULINA ST
7389124,1702 S HALSTED ST,1702,S,HALSTED,ST,1702 S HALSTED ST
7389136,427 N CENTRAL AVE,427,N,CENTRAL,AVE,427 N CENTRAL AVE
7386035,3105 W 77TH ST,3105,W,77TH,ST,3105 W 77TH ST
7385670,10214 S FOREST AVE,10214,S,FOREST,AVE,10214 S FOREST AVE
7387360,2167 N MANGO AVE,2167,N,MANGO,AVE,2167 N MANGO AVE
7387359,2167 N MANGO AVE,2167,N,MANGO,AVE,2167 N MANGO AVE
7389074,3472 N ELSTON AVE,3472,N,ELSTON,AVE,3472 N ELSTON AVE
7386058,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7389133,427 N CENTRAL AVE,427,N,CENTRAL,AVE,427 N CENTRAL AVE
7385977,3820 W HURON ST,3820,W,HURON,ST,3820 W HURON ST
7385635,5215 W NORTH AVE,5215,W,NORTH,AVE,5215 W NORTH AVE
7390783,325 E 47TH ST,325,E,47TH,ST,325 E 47TH ST
7386177,502 E 74TH ST,502,E,74TH,ST,502 E 74TH ST
7385989,1873 N FREMONT ST,1873,N,FREMONT,ST,1873 N FREMONT ST
7431717,2102 W MONROE ST,2102,W,MONROE,ST,2102 W MONROE ST
7387091,1528 W HURON ST,1528,W,HURON,ST,1528 W HURON ST
7386119,4016 S FEDERAL ST,4016,S,FEDERAL,ST,4016 S FEDERAL ST
7386251,8245 S MARYLAND AVE,8245,S,MARYLAND,AVE,8245 S MARYLAND AVE
7386142,2600 W MORSE AVE,2600,W,MORSE,AVE,2600 W MORSE AVE
7388166,622 W CORNELIA AVE,622,W,CORNELIA,AVE,622 W CORNELIA AVE
7386063,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7386207,8047 S STEWART AVE,8047,S,STEWART,AVE,8047 S STEWART AVE
7386003,5524 S PRAIRIE AVE,5524,S,PRAIRIE,AVE,5524 S PRAIRIE AVE
7389137,427 N CENTRAL AVE,427,N,CENTRAL,AVE,427 N CENTRAL AVE
7399740,2950 W WASHINGTON BLVD,2950,W,WASHINGTON,BLVD,2950 W WASHINGTON BLVD
7389455,7319 N ROGERS AVE,7319,N,ROGERS,AVE,7319 N ROGERS AVE
7386106,8041 S STEWART AVE,8041,S,STEWART,AVE,8041 S STEWART AVE
7386050,9035 S BISHOP ST,9035,S,BISHOP,ST,9035 S BISHOP ST
7386066,233 W 110TH ST,233,W,110TH,ST,233 W 110TH ST
7386376,333 S STATE ST,333,S,STATE,ST,333 S STATE ST
7385657,8734 S EXCHANGE AVE,8734,S,EXCHANGE,AVE,8734 S EXCHANGE AVE
